294.07,-40.78
294.15,-40.81
294.20,-40.81
294.27,-40.83
294.35,-40.86
294.40,-40.86
294.48,-40.88
294.55,-40.91
294.60,-40.91
294.65,-40.91
294.70,-40.91
294.75,-40.91
294.82,-40.93
294.90,-40.96
294.95,-40.96
295.02,-41.11
295.09,-41.18
295.14,-41.22
295.20,-41.26
295.25,-41.26
295.30,-41.26
295.35,-41.26
295.40,-41.26
295.45,-41.26
295.50,-41.26
295.55,-41.26
295.60,-41.26
295.65,-41.26
295.70,-41.26
295.75,-41.26
295.82,-41.16
295.90,-41.06
296.00,-41.06
296.14,-41.02
296.27,-40.98
296.46,-40.93
296.55,-40.91
296.62,-41.01
296.69,-41.06
296.75,-41.11
296.80,-41.11
296.85,-41.11
296.90,-41.11
296.95,-41.11
297.00,-41.11
297.05,-41.11
297.10,-41.11
297.15,-41.11
297.20,-41.11
297.25,-41.11
297.30,-41.11
297.35,-41.11
297.40,-41.11
297.45,-41.11
297.50,-41.11
297.55,-41.11
297.60,-41.11
297.65,-41.11
297.70,-41.11
297.75,-41.11
297.80,-41.11
297.85,-41.11
297.90,-41.11
297.95,-41.11
298.00,-41.11
298.10,-41.06
298.15,-41.06
298.20,-41.06
298.25,-41.06
298.30,-41.06
298.35,-41.06
298.40,-41.06
298.45,-41.06
298.50,-41.06
298.55,-41.06
298.58,-41.03
298.60,-41.01
298.60,-40.96
298.63,-40.88
298.65,-40.81
298.65,-40.76
298.68,-40.68
298.70,-40.61
298.78,-40.56
298.85,-40.51
298.90,-40.51
298.95,-40.51
299.00,-40.51
299.05,-40.51
299.10,-40.51
299.15,-40.51
299.20,-40.51
299.25,-40.51
299.30,-40.51
299.33,-40.48
299.35,-40.46
299.35,-40.41
299.35,-40.36
299.38,-40.28
299.40,-40.21
299.40,-40.16
299.43,-40.08
299.45,-40.01
299.45,-39.96
299.45,-39.91
299.45,-39.86
299.50,-39.76
299.50,-39.71
299.50,-39.66
299.50,-39.61
299.50,-39.56
299.50,-39.51
299.55,-39.41
299.55,-39.36
299.55,-39.31
299.55,-39.26
299.55,-39.21
299.55,-39.16
299.60,-38.41
299.80,-35.66
299.95,-33.31
299.90,-33.21
299.85,-33.11
299.80,-33.01
299.75,-32.91
299.70,-32.81
299.65,-32.71
299.50,-32.59
299.43,-32.50
299.39,-32.43
299.35,-32.36
299.30,-32.26
299.25,-32.16
299.20,-32.06
299.15,-31.96
299.10,-31.86
299.08,-31.79
299.05,-31.71
299.03,-31.63
299.00,-31.56
298.98,-31.48
298.95,-31.41
298.95,-31.36
298.93,-31.29
298.90,-31.21
298.90,-31.16
298.90,-31.11
298.90,-31.06
298.88,-30.98
298.78,-30.90
298.68,-30.81
298.59,-30.73
298.54,-30.67
298.50,-30.61
298.50,-30.56
298.48,-30.48
298.45,-30.41
298.45,-30.36
298.45,-30.31
298.43,-30.23
298.40,-30.16
298.40,-30.11
298.38,-30.04
298.35,-29.96
298.35,-29.91
298.35,-29.86
298.33,-29.79
298.30,-29.71
298.30,-29.66
298.30,-29.61
298.30,-29.56
298.30,-29.51
298.28,-29.44
298.25,-29.36
298.25,-29.31
298.25,-29.26
298.25,-29.21
298.25,-29.16
298.25,-29.11
298.23,-29.04
298.20,-28.96
298.20,-28.91
298.20,-28.86
298.20,-28.81
298.20,-28.76
298.18,-28.69
298.15,-28.61
298.15,-28.56
298.15,-28.51
298.15,-28.46
298.13,-28.38
298.10,-28.31
298.10,-28.26
298.10,-28.21
298.10,-28.16
298.05,-28.06
298.00,-27.96
297.98,-27.88
297.95,-27.81
297.95,-27.76
297.95,-27.71
297.95,-27.66
297.90,-27.56
297.95,-27.48
298.00,-27.41
298.00,-27.36
298.05,-27.26
298.05,-27.21
298.05,-27.16
298.08,-27.09
298.10,-27.01
298.10,-26.96
298.10,-26.86
298.10,-26.81
298.08,-26.73
298.05,-26.66
298.05,-26.61
298.05,-26.56
298.05,-26.51
298.03,-26.44
298.00,-26.36
298.00,-26.31
298.00,-26.26
