-75.91600036662356,-15.73600006115385
-76.40299987764217,-15.21899986275344
-76.76499938980993,-14.84300041183951
-77.12500000044963,-14.46700000764417
-77.63899993909587,-13.91399955743356
-78.14800262482123,-13.38700008408654
-78.40699768029867,-13.01399993874611
-78.66500091575961,-12.640999794305
-79.14700317385734,-11.89000034324118
-79.61799621565279,-11.29100036627386
-79.99700164780774,-10.56000041928388
-80.36799621595259,-9.920999526706737
-80.70099639896461,-9.434000015688127
-81.04100036627386,-8.664999962078525
-81.37500000004991,-7.987999916163176
-81.5490036012352,-7.306000232324834
-81.78399658227642,-6.65500020999167
-81.95400238040548,-6.002999782713743
-81.99800109907142,-5.252999782414008
-82.01000213628953,-4.504000187058921
-81.92600250201383,-3.720999956382856
-81.59899902358603,-3.244999885136565
>
-71.30699920624835,-21.96500015223518
-71.24900054973557,-21.26199913035555
-71.32299804652257,-20.75799941993722
-71.36199951136831,-20.24900054913599
-71.4869995120178,-19.81100082372899
-71.7460021973435,-19.29800033584678
-72.26599884057401,-18.72200012180815
-72.73699951131834,-18.25699996967279
-73.40000152594962,-17.74699974064549
-73.94899749743649,-17.37400054948574
-74.60900115977569,-16.82299995408459
-75.29199981683803,-16.32999992355758
-75.91600036662356,-15.73600006115385
>
-76.0059967036849,-45.65900039655098
-75.82099914589384,-44.84899902328624
-75.7819976810481,-44.05099868813892
-75.63200378414729,-43.64799880959737
-75.55799865751197,-42.97200012190808
-75.40200042707801,-42.28499984776471
-75.39700317415713,-41.82600021333911
-75.39199829138801,-41.36700057981284
-75.18900299089529,-40.86299896283185
-75.19499969458019,-40.35900115987556
-75.12799835224212,-39.8129997257567
-75.14900207528552,-39.56399917612106
-74.98799896208237,-39.06800079330191
-74.83599853560389,-38.54199981653824
-74.65499877907035,-38.13800048813198
-74.59600067179355,-37.5629997257567
-74.44200134288764,-36.72499847410023
-74.26200103801744,-36.16500091526001
-73.89700317355755,-35.57799911476729
-73.67500305154954,-34.88800048833184
-73.24600219704371,-34.29000091540985
-72.93800354013121,-33.83700180049266
-72.86100006120381,-33.3590011594759
-72.8889999386962,-32.74200057996274
-72.76200103741792,-32.31900024406599
-72.67800140404154,-31.53100013714658
-72.61799621615239,-30.96500015223518
-72.59999847435006,-30.19000053419723
-72.5550003049201,-29.53599929792921
-72.43299865746201,-28.90099906915168
-72.1699981690802,-28.27799987759221
-71.95800018276219,-27.75499916058277
-71.84700012175819,-27.24799919130959
-71.75299835179248,-26.6520004273778
-71.62799835204225,-25.84000015258494
-71.52400207533549,-25.09300041203932
-71.46600341792333,-24.26300048798208
-71.38999938975996,-23.52300071680958
-71.34799957262214,-22.75799942043689
-71.30699920624835,-21.96500015223518
>
-76.48300170886176,-52.06800079340184
-76.62599945041427,-51.37699890127823
-76.75700378459692,-50.7290000919806
-76.98999786411008,-49.84500122102946
-77.02400207513563,-49.19200134298757
-76.92500305134968,-48.50699996947299
-76.65000152574976,-47.87500000044963
-76.32099914579391,-47.47800064051711
-75.99700164770786,-47.08000183071988
-75.95800018286212,-46.42200088483293
-76.0059967036849,-45.65900039655098
>
-64.6169967651885,-57.95899963362616
-65.86699676538836,-57.73600006085412
-67.10199737517866,-57.50199890162799
-68.09700012205792,-57.07199859635806
-69.2559967036849,-56.85200118990299
-70.40100097641391,-56.62200164775777
-71.54799652082272,-56.25500106774501
-72.27700042702804,-55.96200180034277
-72.99500274677928,-55.66500091585953
-73.48000335716915,-55.35900115957583
-74.12000274632965,-55.00400161768044
-74.74900054903605,-54.64500045780483
-75.23899841324612,-54.29399871806635
-75.72000122057983,-53.94100189172389
-76.01999664333039,-53.43500137321479
-76.31199645996861,-52.92900085470564
-76.48300170886176,-52.06800079340184
